CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,BalancePerProduct,BalanceSalaryRatio,TenureAgeRatio,IsZeroBalance,AgeGroup_30-45,AgeGroup_45-60,AgeGroup_60+
554,1,43,5,99906.89,1,0,0,24983.39,1,0,99906.89,3.9989324907468524,0.11627906976744186,0,1,0,0
794,0,28,5,0.0,2,0,1,86699.98,0,1,0.0,0.0,0.17857142857142858,1,0,0,0
807,0,47,9,167664.83,1,0,0,125440.11,0,0,167664.83,1.336612587473018,0.19148936170212766,0,0,1,0
594,0,34,7,141525.55,1,0,0,9443.15,0,0,141525.55,14.987112351281088,0.20588235294117646,0,1,0,0
652,0,33,3,124832.51,1,1,0,195877.06,0,1,124832.51,0.6373003045890111,0.09090909090909091,0,1,0,0
729,0,34,9,132121.71,1,0,1,105409.31,0,0,132121.71,1.253415945896999,0.2647058823529412,0,1,0,0
625,1,39,2,0.0,2,1,0,100403.05,0,0,0.0,0.0,0.05128205128205128,1,1,0,0
597,0,60,0,78539.84,1,0,1,48502.88,1,0,78539.84,1.6192819890282804,0.0,0,0,0,1
657,0,38,5,123770.46,1,0,0,47019.66,1,0,123770.46,2.632312951646184,0.13157894736842105,0,1,0,0
633,1,43,5,0.0,2,1,1,48249.88,0,0,0.0,0.0,0.11627906976744186,1,1,0,0
663,1,49,7,116150.65,3,1,1,84358.71,1,0,38716.88333333333,1.3768661232491581,0.14285714285714285,0,0,1,0
535,1,47,0,160729.1,1,0,1,145986.35,0,0,160729.1,1.1009871813357892,0.0,0,0,1,0
702,0,29,10,88378.6,1,1,0,88550.28,0,0,88378.6,0.9980612144874077,0.3448275862068966,0,0,0,0
712,1,33,2,182888.08,1,1,0,3061.0,0,0,182888.08,59.747820973538055,0.06060606060606061,0,1,0,0
607,1,31,8,0.0,2,1,1,43196.5,0,0,0.0,0.0,0.25806451612903225,1,1,0,0
476,1,37,4,0.0,1,1,1,55775.84,0,0,0.0,0.0,0.10810810810810811,1,1,0,0
748,0,23,8,85600.08,1,0,0,134077.71,0,1,85600.08,0.6384363217420703,0.34782608695652173,0,0,0,0
815,1,35,4,0.0,2,0,1,198490.33,0,0,0.0,0.0,0.11428571428571428,1,1,0,0
602,1,32,10,0.0,2,1,1,116052.92,0,0,0.0,0.0,0.3125,1,1,0,0
649,1,40,4,95001.33,1,0,1,123202.99,1,0,95001.33,0.771095977459638,0.1,0,1,0,0
551,1,27,2,113873.22,1,1,1,85129.77,0,1,113873.22,1.337642754115276,0.07407407407407407,0,0,0,0
509,1,30,6,0.0,2,1,0,180598.86,0,0,0.0,0.0,0.2,1,1,0,0
685,1,40,7,74896.92,1,1,0,198694.2,0,1,74896.92,0.3769456783338416,0.175,0,1,0,0
536,0,22,5,89492.62,1,0,0,42934.43,0,0,89492.62,2.0844021919005327,0.22727272727272727,0,0,0,0
711,1,38,3,128718.78,1,0,0,114793.45,0,1,128718.78,1.121307705274125,0.07894736842105263,0,1,0,0
761,1,27,8,0.0,2,1,0,63297.7,0,1,0.0,0.0,0.2962962962962963,1,0,0,0
535,0,49,3,0.0,1,0,0,61820.41,0,0,0.0,0.0,0.061224489795918366,1,0,1,0
566,1,22,7,144954.75,2,1,0,102246.0,1,0,72477.375,1.4177058271228213,0.3181818181818182,0,0,0,0
620,1,21,9,0.0,2,0,0,154882.79,0,1,0.0,0.0,0.42857142857142855,1,0,0,0
837,1,37,6,94001.61,2,1,0,140723.05,1,0,47000.805,0.6679901409186342,0.16216216216216217,0,1,0,0
685,0,40,7,0.0,1,1,0,72852.74,0,0,0.0,0.0,0.175,1,1,0,0
673,1,65,0,0.0,1,1,1,85733.33,0,0,0.0,0.0,0.0,1,0,0,1
638,1,24,1,0.0,2,0,1,162597.15,0,0,0.0,0.0,0.041666666666666664,1,0,0,0
614,1,46,4,0.0,1,1,0,74379.57,0,0,0.0,0.0,0.08695652173913043,1,0,1,0
626,0,44,2,0.0,1,0,1,173117.22,0,0,0.0,0.0,0.045454545454545456,1,1,0,0
834,1,38,8,0.0,2,1,1,66485.26,0,1,0.0,0.0,0.21052631578947367,1,1,0,0
691,1,24,6,0.0,2,1,1,92811.2,0,0,0.0,0.0,0.25,1,0,0,0
706,1,38,8,0.0,2,0,1,46635.11,0,1,0.0,0.0,0.21052631578947367,1,1,0,0
633,1,37,7,141546.35,1,1,1,124830.11,0,0,141546.35,1.1339119223719343,0.1891891891891892,0,1,0,0
644,0,32,8,141528.88,1,1,1,167087.34,1,0,141528.88,0.8470353289483213,0.25,0,1,0,0
666,1,30,7,109805.3,1,0,1,163625.56,0,0,109805.3,0.6710766948635654,0.23333333333333334,0,1,0,0
708,1,32,10,86614.06,2,1,1,172129.26,0,0,43307.03,0.5031919616688063,0.3125,0,1,0,0
496,0,59,7,91680.1,2,1,0,163141.18,1,0,45840.05,0.5619678612107624,0.11864406779661017,0,0,1,0
730,1,38,0,38848.19,2,0,0,94003.11,1,0,19424.095,0.4132649441066365,0.0,0,1,0,0
696,1,40,3,153639.11,1,1,1,138351.68,0,1,153639.11,1.1104968873525785,0.075,0,1,0,0
809,1,80,8,0.0,2,0,1,34164.05,0,1,0.0,0.0,0.1,1,0,0,1
701,0,33,7,123870.07,1,1,0,97794.71,0,1,123870.07,1.266633645112297,0.21212121212121213,0,1,0,0
604,1,30,5,0.0,2,1,0,75786.55,0,0,0.0,0.0,0.16666666666666666,1,1,0,0
665,1,39,10,46323.57,1,1,0,136812.02,0,0,46323.57,0.33859283709136084,0.2564102564102564,0,1,0,0
639,0,60,5,162039.78,1,1,1,84361.72,0,0,162039.78,1.920773782232036,0.08333333333333333,0,0,0,1
696,1,19,1,110928.51,1,1,1,2766.63,0,0,110928.51,40.09517355049284,0.05263157894736842,0,0,0,0
520,1,38,5,0.0,2,1,0,163185.76,0,0,0.0,0.0,0.13157894736842105,1,1,0,0
545,1,53,5,114421.55,1,1,0,180598.28,1,0,114421.55,0.6335694337731235,0.09433962264150944,0,0,1,0
634,0,29,8,130036.21,2,0,1,69849.55,1,0,65018.105,1.8616613850769261,0.27586206896551724,0,0,0,0
750,0,26,1,151510.17,2,1,1,19921.72,0,0,75755.085,7.605275548496817,0.038461538461538464,0,0,0,0
530,0,41,4,0.0,2,0,1,147606.71,0,1,0.0,0.0,0.0975609756097561,1,1,0,0
589,0,59,2,0.0,2,1,1,126160.24,0,0,0.0,0.0,0.03389830508474576,1,0,1,0
654,1,37,6,83568.55,1,1,0,47046.72,0,0,83568.55,1.7762885489147808,0.16216216216216217,0,1,0,0
648,0,43,7,139972.18,1,1,0,143668.58,0,0,139972.18,0.9742713403306416,0.16279069767441862,0,1,0,0
835,1,45,3,100212.13,1,1,0,152577.62,0,1,100212.13,0.6567944237169252,0.06666666666666667,0,0,1,0
446,0,39,1,90217.07,1,1,0,191350.48,0,0,90217.07,0.4714755353631723,0.02564102564102564,0,1,0,0
514,1,66,9,0.0,2,1,1,14234.31,0,1,0.0,0.0,0.13636363636363635,1,0,0,1
694,1,33,4,124067.32,1,1,1,77906.87,1,0,124067.32,1.5925080804812208,0.12121212121212122,0,1,0,0
554,1,46,4,0.0,2,0,1,57320.92,0,1,0.0,0.0,0.08695652173913043,1,0,1,0
720,0,57,1,162082.31,4,0,0,27145.73,1,0,40520.5775,5.970821561991517,0.017543859649122806,0,0,1,0
641,0,51,2,117306.69,4,1,1,26912.72,1,0,29326.6725,4.358782389888499,0.0392156862745098,0,0,1,0
813,1,32,1,122889.88,1,1,1,26476.18,0,0,122889.88,4.641526081179385,0.03125,0,1,0,0
480,1,40,6,148790.61,1,0,1,79329.7,0,0,148790.61,1.8755977899828185,0.15,0,1,0,0
811,1,46,9,180226.24,1,1,0,13464.64,0,0,180226.24,13.385151032630652,0.1956521739130435,0,0,1,0
715,0,32,3,104857.19,2,1,0,114149.8,1,0,52428.595,0.9185928490457276,0.09375,0,1,0,0
620,1,31,2,166833.86,2,1,1,135171.6,0,1,83416.93,1.2342375173483187,0.06451612903225806,0,1,0,0
721,1,42,4,102936.72,1,0,0,1187.88,0,0,102936.72,86.65582382058793,0.09523809523809523,0,1,0,0
772,0,48,6,108736.52,1,1,0,184564.67,1,0,108736.52,0.5891513256572886,0.125,0,0,1,0
680,1,44,0,129974.79,2,1,1,33391.38,1,0,64987.395,3.892465360820667,0.0,0,1,0,0
535,1,38,8,85982.07,1,1,0,9238.35,0,0,85982.07,9.307080809884882,0.21052631578947367,0,1,0,0
655,0,20,7,134397.61,1,0,0,28029.54,0,0,134397.61,4.794856069703605,0.35,0,0,0,0
660,1,63,8,137841.53,1,1,1,42790.29,0,0,137841.53,3.221327315145562,0.12698412698412698,0,0,0,1
762,1,56,10,100260.88,3,1,1,77142.42,1,0,33420.293333333335,1.2996854389582282,0.17857142857142858,0,0,1,0
662,1,39,5,139822.11,2,1,1,146219.9,1,0,69911.055,0.9562454221347436,0.1282051282051282,0,1,0,0
463,0,41,8,123151.51,2,1,0,70127.93,1,0,61575.755,1.7560978913822212,0.1951219512195122,0,1,0,0
501,1,27,4,95331.83,2,1,0,132104.76,1,0,47665.915,0.7216381150838168,0.14814814814814814,0,0,0,0
603,0,42,6,0.0,1,1,1,90437.87,0,1,0.0,0.0,0.14285714285714285,1,1,0,0
688,1,37,7,138162.41,2,1,1,113926.31,0,1,69081.205,1.2127348809945657,0.1891891891891892,0,1,0,0
430,1,38,9,0.0,2,1,1,12050.77,0,0,0.0,0.0,0.23684210526315788,1,1,0,0
632,1,48,6,126066.26,1,1,0,64345.61,1,0,126066.26,1.9592052977662344,0.125,0,0,1,0
601,0,42,4,96763.89,1,1,1,199242.65,0,1,96763.89,0.48565851739072935,0.09523809523809523,0,1,0,0
769,0,38,2,0.0,2,0,0,75578.67,0,0,0.0,0.0,0.05263157894736842,1,1,0,0
551,1,42,2,139561.46,1,1,0,43435.43,0,0,139561.46,3.213078816072501,0.047619047619047616,0,1,0,0
841,0,52,5,0.0,1,0,0,183239.71,0,0,0.0,0.0,0.09615384615384616,1,0,1,0
469,0,31,6,0.0,1,1,0,146213.75,0,1,0.0,0.0,0.1935483870967742,1,1,0,0
479,1,27,2,172463.45,1,1,1,40315.27,0,1,172463.45,4.277869154789241,0.07407407407407407,0,0,0,0
701,1,37,8,107798.85,1,1,0,16966.73,0,0,107798.85,6.353543081076908,0.21621621621621623,0,1,0,0
593,1,36,2,70181.48,2,1,0,80608.12,0,0,35090.74,0.8706502521085965,0.05555555555555555,0,1,0,0
738,1,38,5,177997.07,1,0,1,19233.41,0,1,177997.07,9.254576801513617,0.13157894736842105,0,1,0,0
635,1,31,1,0.0,2,1,0,135382.23,0,1,0.0,0.0,0.03225806451612903,1,1,0,0
658,1,32,8,0.0,1,1,1,80410.68,0,0,0.0,0.0,0.25,1,1,0,0
687,0,36,5,0.0,1,1,0,17696.22,0,1,0.0,0.0,0.1388888888888889,1,1,0,0
650,1,37,9,0.0,2,1,0,17974.08,0,0,0.0,0.0,0.24324324324324326,1,1,0,0
720,1,21,2,123200.78,1,1,1,180712.28,0,1,123200.78,0.6817510132681631,0.09523809523809523,0,0,0,0
602,0,63,7,0.0,2,1,1,56323.21,0,0,0.0,0.0,0.1111111111111111,1,0,0,1
618,1,33,4,0.0,2,1,1,77550.18,0,1,0.0,0.0,0.12121212121212122,1,1,0,0
803,1,41,9,137742.9,2,1,1,166957.82,1,0,68871.45,0.8250161627649426,0.21951219512195122,0,1,0,0
793,0,63,9,116270.72,1,1,1,184243.25,0,0,116270.72,0.6310718031732506,0.14285714285714285,0,0,0,1
616,1,41,10,113220.2,2,1,1,114072.91,1,0,56610.1,0.9925248685248759,0.24390243902439024,0,1,0,0
550,1,51,5,0.0,2,1,0,153917.41,0,1,0.0,0.0,0.09803921568627451,1,0,1,0
602,0,56,3,115895.22,3,1,0,4176.17,0,0,38631.74,27.751557048683363,0.05357142857142857,0,0,1,0
452,0,60,6,121730.49,1,1,1,142963.29,0,0,121730.49,0.8514807542551658,0.1,0,0,0,1
655,0,28,3,113811.85,2,0,1,76844.23,0,1,56905.925,1.4810721637785949,0.10714285714285714,0,0,0,0
510,0,26,6,136214.08,1,0,0,159742.33,0,0,136214.08,0.8527112381545956,0.23076923076923078,0,0,0,0
557,1,39,8,146200.01,1,1,0,177944.64,0,0,146200.01,0.8216038988305576,0.20512820512820512,0,1,0,0
676,1,37,10,106242.67,1,1,1,166678.28,0,0,106242.67,0.6374116051593525,0.2702702702702703,0,1,0,0
640,0,29,4,0.0,2,1,0,44904.26,0,0,0.0,0.0,0.13793103448275862,1,0,0,0
529,1,31,6,0.0,1,1,0,10625.91,0,1,0.0,0.0,0.1935483870967742,1,1,0,0
559,1,45,8,24043.45,1,0,1,169781.45,0,0,24043.45,0.14161411626535172,0.17777777777777778,0,0,1,0
689,0,58,5,0.0,2,0,1,49848.86,0,0,0.0,0.0,0.08620689655172414,1,0,1,0
626,1,39,10,132287.92,3,1,1,51467.92,1,0,44095.973333333335,2.5702985471338264,0.2564102564102564,0,1,0,0
697,1,30,1,0.0,2,0,0,735.79,0,1,0.0,0.0,0.03333333333333333,1,1,0,0
823,0,44,1,0.0,2,0,1,182495.7,0,0,0.0,0.0,0.022727272727272728,1,1,0,0
565,0,32,4,90322.99,2,0,1,118740.37,1,0,45161.495,0.7606763394791511,0.125,0,1,0,0
631,1,23,3,0.0,2,1,0,13813.24,0,1,0.0,0.0,0.13043478260869565,1,0,0,0
646,0,34,3,131283.11,1,0,0,130500.65,0,0,131283.11,1.0059958322046672,0.08823529411764706,0,1,0,0
676,1,48,1,131659.59,2,0,1,14152.15,0,1,65829.795,9.303151111315241,0.020833333333333332,0,0,1,0
850,0,54,4,120952.74,1,1,0,66963.15,0,1,120952.74,1.8062582181393798,0.07407407407407407,0,0,1,0
810,0,38,9,153166.17,1,1,1,93261.69,0,0,153166.17,1.6423267689015715,0.23684210526315788,0,1,0,0
581,1,30,0,53291.86,1,0,0,196582.28,0,1,53291.86,0.27109188071274787,0.0,0,1,0,0
718,0,35,2,167924.95,1,1,0,43024.64,0,0,167924.95,3.902994888510398,0.05714285714285714,0,1,0,0
713,1,43,5,86394.14,1,1,1,130001.13,0,0,86394.14,0.664564531092922,0.11627906976744186,0,1,0,0
672,0,50,1,0.0,1,1,0,12106.82,0,0,0.0,0.0,0.02,1,0,1,0
781,1,33,3,0.0,2,1,1,42556.33,0,1,0.0,0.0,0.09090909090909091,1,1,0,0
656,1,47,1,0.0,2,1,1,197961.93,0,1,0.0,0.0,0.02127659574468085,1,0,1,0
583,0,31,4,158978.79,1,1,0,12538.92,0,0,158978.79,12.678826406101962,0.12903225806451613,0,1,0,0
808,0,37,2,100431.84,1,1,0,35140.49,1,0,100431.84,2.858009094352412,0.05405405405405406,0,1,0,0
721,1,33,5,0.0,2,0,1,117626.9,0,1,0.0,0.0,0.15151515151515152,1,1,0,0
778,0,29,6,150358.97,1,1,0,62454.01,1,0,150358.97,2.4075150658860816,0.20689655172413793,0,0,0,0
850,0,45,4,114347.85,2,1,1,109089.04,0,1,57173.925,1.0482065842728105,0.08888888888888889,0,0,1,0
693,0,39,4,0.0,2,0,1,142331.39,0,0,0.0,0.0,0.10256410256410256,1,1,0,0
520,1,34,4,134007.9,1,1,1,193209.11,0,0,134007.9,0.693589965814759,0.11764705882352941,0,1,0,0
759,1,31,4,98899.91,1,1,1,47832.82,1,0,98899.91,2.067616126333342,0.12903225806451613,0,1,0,0
637,1,60,3,0.0,2,1,1,70174.03,0,0,0.0,0.0,0.05,1,0,0,1
755,1,40,2,137430.82,2,0,0,176768.59,1,0,68715.41,0.7774617651246752,0.05,0,1,0,0
662,0,47,6,0.0,2,1,1,129392.75,0,0,0.0,0.0,0.1276595744680851,1,0,1,0
503,0,37,8,0.0,2,1,1,97893.32,0,0,0.0,0.0,0.21621621621621623,1,1,0,0
599,1,39,2,188976.89,2,0,1,176142.09,1,0,94488.445,1.0728661729856845,0.05128205128205128,0,1,0,0
583,0,40,4,0.0,2,1,0,114093.73,0,1,0.0,0.0,0.1,1,1,0,0
764,0,48,1,75990.97,1,1,0,158323.81,0,1,75990.97,0.4799718374639923,0.020833333333333332,0,0,1,0
513,1,29,10,0.0,2,0,1,25514.77,0,0,0.0,0.0,0.3448275862068966,1,0,0,0
730,1,62,5,112181.08,1,0,1,61513.87,0,1,112181.08,1.8236713118521075,0.08064516129032258,0,0,0,1
820,1,34,10,97208.46,1,1,1,59553.34,0,1,97208.46,1.632292328188478,0.29411764705882354,0,1,0,0
597,0,26,7,0.0,2,1,0,110253.2,0,1,0.0,0.0,0.2692307692307692,1,0,0,0
637,1,32,5,0.0,1,0,0,148769.08,0,0,0.0,0.0,0.15625,1,1,0,0
696,1,34,9,150856.79,1,0,1,8236.78,0,0,150856.79,18.315019947115257,0.2647058823529412,0,1,0,0
635,0,37,9,146748.07,1,0,1,11407.58,1,0,146748.07,12.8640842317126,0.24324324324324326,0,1,0,0
673,0,57,4,0.0,2,1,1,49684.09,0,1,0.0,0.0,0.07017543859649122,1,0,1,0
662,1,33,3,0.0,2,0,1,68064.83,0,1,0.0,0.0,0.09090909090909091,1,1,0,0
683,1,41,0,148863.17,1,1,1,163911.32,0,1,148863.17,0.9081933450355961,0.0,0,1,0,0
850,1,55,6,0.0,1,1,0,944.41,0,0,0.0,0.0,0.10909090909090909,1,0,1,0
815,1,28,6,0.0,2,0,1,185547.71,0,1,0.0,0.0,0.21428571428571427,1,0,0,0
671,1,34,10,153360.02,1,1,0,140509.86,0,1,153360.02,1.0914537954845305,0.29411764705882354,0,1,0,0
601,0,40,3,92055.36,1,0,1,164652.02,0,0,92055.36,0.5590903773910578,0.075,0,1,0,0
709,0,39,9,124723.92,1,1,0,73641.86,1,0,124723.92,1.6936552118591246,0.23076923076923078,0,1,0,0
702,1,28,1,103033.83,1,1,1,40321.87,1,0,103033.83,2.5552840183255388,0.03571428571428571,0,0,0,0
558,1,40,6,0.0,2,1,0,173844.89,0,0,0.0,0.0,0.15,1,1,0,0
691,1,40,1,0.0,2,1,1,145613.17,0,1,0.0,0.0,0.025,1,1,0,0
700,0,30,9,0.0,1,1,1,174971.64,0,0,0.0,0.0,0.3,1,1,0,0
667,1,33,4,0.0,2,1,1,131834.75,0,0,0.0,0.0,0.12121212121212122,1,1,0,0
624,1,54,3,116726.22,1,1,0,110498.1,1,0,116726.22,1.0563640460786203,0.05555555555555555,0,0,1,0
580,0,23,5,113923.81,2,0,0,196241.43,0,0,56961.905,0.5805288414378147,0.21739130434782608,0,0,0,0
571,0,31,3,0.0,2,1,1,194667.92,0,1,0.0,0.0,0.0967741935483871,1,1,0,0
561,1,37,5,0.0,2,1,0,83093.25,0,0,0.0,0.0,0.13513513513513514,1,1,0,0
529,1,28,9,0.0,2,1,1,52545.24,0,0,0.0,0.0,0.32142857142857145,1,0,0,0
670,1,36,7,0.0,2,0,0,59571.5,0,0,0.0,0.0,0.19444444444444445,1,1,0,0
666,0,21,1,121827.43,2,1,1,99818.31,1,0,60913.715,1.220491811572446,0.047619047619047616,0,0,0,0
628,1,42,7,0.0,2,0,1,172967.87,0,1,0.0,0.0,0.16666666666666666,1,1,0,0
577,1,60,10,125389.7,2,1,1,178616.73,0,0,62694.85,0.7020042299509122,0.16666666666666666,0,0,0,1
652,0,38,1,103895.31,1,0,1,159649.44,0,1,103895.31,0.6507715279176676,0.02631578947368421,0,1,0,0
678,1,26,5,111128.04,1,1,0,60941.27,0,0,111128.04,1.8235268152435944,0.19230769230769232,0,0,0,0
692,0,49,9,0.0,2,1,0,178342.63,0,1,0.0,0.0,0.1836734693877551,1,0,1,0
675,1,32,10,0.0,2,1,0,191545.65,0,1,0.0,0.0,0.3125,1,1,0,0
712,1,52,9,0.0,1,1,1,117977.45,0,1,0.0,0.0,0.17307692307692307,1,0,1,0
639,0,37,5,151242.48,1,0,1,49637.65,1,0,151242.48,3.0469307068324145,0.13513513513513514,0,1,0,0
618,1,48,7,0.0,1,1,0,13921.82,0,0,0.0,0.0,0.14583333333333334,1,0,1,0
554,1,39,2,129709.62,1,1,0,173197.12,0,0,129709.62,0.7489132613752468,0.05128205128205128,0,1,0,0
533,1,47,9,83347.25,1,1,1,137696.25,0,0,83347.25,0.6052978930072532,0.19148936170212766,0,0,1,0
540,0,28,6,84121.04,1,0,1,80698.54,0,1,84121.04,1.0424109283761516,0.21428571428571427,0,0,0,0
704,1,33,3,0.0,2,1,0,73018.74,0,1,0.0,0.0,0.09090909090909091,1,1,0,0
678,1,43,5,102338.19,1,1,1,79649.62,0,0,102338.19,1.2848547174487464,0.11627906976744186,0,1,0,0
712,0,29,3,87375.78,2,0,0,166194.53,0,0,43687.89,0.5257440181695511,0.10344827586206896,0,0,0,0
651,1,44,2,0.0,3,1,0,102530.35,0,0,0.0,0.0,0.045454545454545456,1,1,0,0
789,1,51,3,104677.09,1,1,0,74265.38,1,0,104677.09,1.4095004967321245,0.058823529411764705,0,0,1,0
775,1,32,8,121669.23,1,0,1,125898.39,1,0,121669.23,0.9664081486665556,0.25,0,1,0,0
564,1,40,7,108407.34,1,1,1,83681.2,1,0,108407.34,1.295480227338996,0.175,0,1,0,0
841,0,33,7,154969.79,2,1,1,99505.75,1,0,77484.895,1.5573953264007356,0.21212121212121213,0,1,0,0
850,1,39,0,141829.67,1,1,1,92748.16,0,1,141829.67,1.529191199049124,0.0,0,1,0,0
637,0,63,5,0.0,1,1,0,28092.77,0,0,0.0,0.0,0.07936507936507936,1,0,0,1
500,1,45,2,109162.82,1,1,1,126145.08,0,0,109162.82,0.8653751696062978,0.044444444444444446,0,0,1,0
655,1,44,8,87471.63,1,0,1,188593.98,0,0,87471.63,0.4638092371771358,0.18181818181818182,0,1,0,0
666,0,33,2,147229.65,1,1,1,56410.17,0,0,147229.65,2.609984157112095,0.06060606060606061,0,1,0,0
658,0,24,2,0.0,2,1,1,84694.49,0,0,0.0,0.0,0.08333333333333333,1,0,0,0
749,1,66,6,182532.23,2,1,1,195429.92,1,0,91266.115,0.9340035036600333,0.09090909090909091,0,0,0,1
654,1,32,6,0.0,2,1,1,137898.57,0,0,0.0,0.0,0.1875,1,1,0,0
623,0,39,1,160903.2,1,0,0,78774.36,0,0,160903.2,2.0425833989638256,0.02564102564102564,0,1,0,0
761,0,33,6,138053.79,2,1,0,148779.41,0,0,69026.895,0.9279092449687762,0.18181818181818182,0,1,0,0
627,1,44,6,153548.12,1,0,0,35300.08,0,0,153548.12,4.349795241257243,0.13636363636363635,0,1,0,0
757,1,31,8,149085.9,2,1,1,197077.36,1,0,74542.95,0.7564841542427806,0.25806451612903225,0,1,0,0
695,0,53,8,95231.91,1,0,0,70140.8,1,0,95231.91,1.3577248905059538,0.1509433962264151,0,0,1,0
726,1,34,3,0.0,2,1,0,196288.46,0,0,0.0,0.0,0.08823529411764706,1,1,0,0
587,1,41,8,85109.21,1,1,0,1557.82,0,1,85109.21,54.63353275731472,0.1951219512195122,0,1,0,0
605,0,43,8,125338.8,2,1,0,23970.13,1,0,62669.4,5.228957873820459,0.18604651162790697,0,1,0,0
850,1,62,5,0.0,2,1,1,180243.56,0,1,0.0,0.0,0.08064516129032258,1,0,0,1
850,0,38,0,106831.69,1,0,1,148977.72,0,0,106831.69,0.7170984359271977,0.0,0,1,0,0
751,1,29,3,159597.45,1,1,0,39934.41,0,0,159597.45,3.996489493647208,0.10344827586206896,0,0,0,0
627,0,37,7,147361.57,1,1,1,133031.96,1,0,147361.57,1.1077155444451094,0.1891891891891892,0,1,0,0
736,1,43,4,176134.54,1,1,1,52856.88,0,0,176134.54,3.3322916524774073,0.09302325581395349,0,1,0,0
652,0,74,5,0.0,2,1,1,937.15,0,0,0.0,0.0,0.06756756756756757,1,0,0,1
627,0,35,7,0.0,2,0,1,193022.44,0,0,0.0,0.0,0.2,1,1,0,0
636,1,34,1,84055.43,1,0,0,37490.84,0,0,84055.43,2.2420257854985377,0.029411764705882353,0,1,0,0
775,1,60,7,0.0,2,1,1,111558.7,0,0,0.0,0.0,0.11666666666666667,1,0,0,1
850,0,45,5,174088.3,4,1,0,5669.31,0,1,43522.075,30.70714072788399,0.1111111111111111,0,0,1,0
850,1,34,8,199229.14,1,0,0,68106.29,0,1,199229.14,2.9252678423681577,0.23529411764705882,0,1,0,0
516,1,37,8,0.0,1,1,0,101834.58,0,0,0.0,0.0,0.21621621621621623,1,1,0,0
513,0,42,10,0.0,2,0,1,73151.25,0,1,0.0,0.0,0.23809523809523808,1,1,0,0
673,0,69,3,78833.15,2,1,1,37196.15,1,0,39416.575,2.119390044399756,0.043478260869565216,0,0,0,1
564,0,27,6,0.0,1,0,0,7819.76,0,0,0.0,0.0,0.2222222222222222,1,0,0,0
636,0,35,2,0.0,2,1,1,23129.46,0,0,0.0,0.0,0.05714285714285714,1,1,0,0
712,1,29,3,102540.61,1,1,1,189680.79,0,0,102540.61,0.5405956501973658,0.10344827586206896,0,0,0,0
568,1,51,4,0.0,3,1,1,66586.56,0,0,0.0,0.0,0.0784313725490196,1,0,1,0
741,1,43,0,0.0,2,1,1,2920.63,0,1,0.0,0.0,0.0,1,1,0,0
754,0,39,8,129401.87,1,1,1,87684.93,1,0,129401.87,1.4757595176274876,0.20512820512820512,0,1,0,0
709,0,32,7,0.0,2,1,1,199418.02,0,0,0.0,0.0,0.21875,1,1,0,0
510,0,32,1,0.0,2,0,1,28515.17,0,0,0.0,0.0,0.03125,1,1,0,0
716,1,33,2,0.0,2,1,1,92916.53,0,1,0.0,0.0,0.06060606060606061,1,1,0,0
607,1,36,10,106702.94,2,0,0,198313.69,1,0,53351.47,0.5380513064932633,0.2777777777777778,0,1,0,0
656,1,26,4,139584.57,1,1,0,36308.93,0,1,139584.57,3.844359225127262,0.15384615384615385,0,0,0,0
550,1,52,5,121016.23,1,1,1,41730.37,1,0,121016.23,2.8999558355221864,0.09615384615384616,0,0,1,0
486,1,26,2,0.0,2,1,1,31399.4,0,0,0.0,0.0,0.07692307692307693,1,0,0,0
598,1,59,8,118210.42,2,0,0,60192.14,1,0,59105.21,1.9638846533783314,0.13559322033898305,0,0,1,0
675,1,35,8,0.0,2,1,0,29062.25,0,1,0.0,0.0,0.22857142857142856,1,1,0,0
755,0,29,4,148654.84,2,1,1,28805.09,0,0,74327.42,5.160714304312189,0.13793103448275862,0,0,0,0
656,1,32,5,136963.12,1,1,0,133814.28,0,1,136963.12,1.0235314198155832,0.15625,0,1,0,0
644,1,47,9,137774.11,2,1,0,151902.78,1,0,68887.055,0.9069887331884248,0.19148936170212766,0,0,1,0
598,0,32,4,111156.52,1,1,1,167376.26,0,0,111156.52,0.6641116249102471,0.125,0,1,0,0
850,0,31,3,121237.65,1,1,1,31022.56,0,1,121237.65,3.9080478851519667,0.0967741935483871,0,1,0,0
679,1,36,1,97234.58,1,1,0,188997.08,0,0,97234.58,0.5144766257764406,0.027777777777777776,0,1,0,0
632,1,60,2,0.0,2,0,1,2085.32,0,0,0.0,0.0,0.03333333333333333,1,0,0,1
550,1,45,0,0.0,2,0,1,70399.71,0,1,0.0,0.0,0.0,1,0,1,0
572,0,54,9,97382.53,1,1,1,195771.95,1,0,97382.53,0.4974284109649007,0.16666666666666666,0,0,1,0
626,0,47,2,103108.8,1,0,1,166475.44,1,0,103108.8,0.6193634328282899,0.0425531914893617,0,0,1,0
625,0,57,7,0.0,1,0,0,84106.17,0,1,0.0,0.0,0.12280701754385964,1,0,1,0
515,0,58,2,131852.81,1,1,0,81436.68,0,0,131852.81,1.619083808426375,0.034482758620689655,0,0,1,0
612,1,35,1,0.0,1,1,1,83256.26,0,1,0.0,0.0,0.02857142857142857,1,1,0,0
628,0,39,8,107553.33,1,1,0,117523.41,0,1,107553.33,0.9151651573078079,0.20512820512820512,0,1,0,0
